0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.030329183,0.009745397,-0.057299748,-0.053363882,0.051553555,-0.02658441,-0.024219848,-0.008977808,0.006880842,-0.056906678,-0.014285333,-0.046917967,0.058863528,0.051879436,-0.05110065,-0.050521694
0.004944183,-0.044926994,0.028530166,0.028558575,0.05085606,0.023700453,-0.06197221,0.030131817,-0.032842293,0.06204103,0.036271542,0.02665449,0.0078822225,0.029749691,-0.028517336,-0.020761468
-0.0111010745,0.0034361705,-0.020882323,0.039082393,-0.00434383,0.06239567,-0.025413811,0.022203453,-0.0047732145,-0.009319492,-0.033973604,-0.062345594,0.04856389,0.00973627,-0.031500578,0.013694562
0.0414418,-0.0353223,-0.024567723,0.023155622,-0.0016770363,0.0020099655,0.030799001,-0.00825993,-0.05686623,0.026462384,-0.043310888,0.038708806,-0.038707808,-0.0070485696,-0.022709861,-0.054035388
-0.030063197,0.037415996,0.040771425,0.009651981,0.046942428,0.041159205,-0.06204232,-0.03969276,0.05778241,-0.0006280765,-0.0003966391,-0.05866123,-0.052173816,0.006990768,0.061920546,-0.019714206
-0.013868801,-0.059746504,0.040568374,0.042201117,-0.040251486,0.011711352,-0.058823235,-0.011238478,0.027238853,-0.040833637,-0.015980035,0.0542709,0.05760903,0.05403629,0.041639447,0.013810284
-0.023261331,-0.042851157,-0.035303183,0.033330858,0.004508756,-0.046612598,0.0578506,-0.0077297986,0.03804008,-0.0037022606,0.014435582,-0.04807233,0.035837494,-0.035550818,0.035992183,0.0026704445
0.043307282,0.025505006,-0.02260951,-0.032305874,-0.051136144,0.01254943,0.0361003,-0.045850575,0.062256895,0.0048874617,-0.030738004,-0.011435546,-0.046089783,-0.06212505,-0.024840176,-0.040698305
-0.018746898,0.02893304,0.007899784,0.050056547,0.004548669,0.056709178,-0.047275446,-0.05505187,0.042934664,-0.028232463,-0.055010937,-0.0016001686,0.0070565715,0.05457484,-0.03487458,0.021162719
0.027681127,0.020210512,-0.06135335,0.035839282,0.026640348,-0.048415326,-0.013259247,0.0022137612,-0.0040084496,-0.0060421377,-0.03463178,0.00014322996,0.027628042,-0.0042550713,0.005001895,0.013084814
0.03364753,-0.033424333,0.035238348,0.033733346,0.0042534396,-0.016892314,-0.011791766,0.055161104,-0.0025166273,0.018596515,-0.06088312,-0.006965913,0.043890543,0.010730058,-0.042725764,0.05347603
0.0152926,-0.02680283,0.057579868,0.045050852,0.004532449,-0.024352297,-0.044244,-0.004649058,0.029578991,-0.030371748,-0.012167327,0.029478364,0.055030957,-0.043151148,0.044572987,0.037144013
-0.048633106,-0.017594695,-0.005584143,0.035562128,0.020449258,-0.049691506,-0.04263418,0.044238858,0.026471786,0.056035087,-0.025914043,-0.0012650937,-0.039140604,0.042485543,-0.003408894,-0.030326217
0.033043437,0.034944855,0.03641107,0.045466512,0.034017228,-0.035044782,-0.011798635,0.061630264,0.001666233,0.011708945,0.031090625,-0.026613392,-0.043529294,-0.013479091,-0.05909154,-0.0039017648
0.026826493,-0.04840839,-0.040543526,-0.0072409287,0.060989395,-0.018997125,0.04359679,0.026286662,0.029973082,-0.03649392,-0.016039982,0.015089676,0.0007221252,-0.024830244,-0.06139548,0.035874844
0.016927652,-0.007953122,-0.05232051,-0.022777975,-0.03424701,-0.04452376,-0.01285591,-0.036873594,0.06191556,-0.012825534,-0.008129939,-0.012975395,0.04390584,0.040043414,-0.055857502,0.007450983
0.028485484,-0.015350796,0.048691407,-0.057050318,0.057313465,-0.03552685,-0.016672313,-0.028809838,-0.047479354,-0.054033354,-0.036895514,-0.0557675,-0.021826886,-0.05500423,-0.0017132312,-0.048674963
-0.000695169,0.01535064,0.058226034,-0.04145001,0.044219367,0.018500544,0.052421965,-0.04668016,-0.03242802,0.059778318,-0.050440118,0.039986268,0.039333776,0.017333783,0.036695838,0.040987976
-0.060165994,0.036473684,-0.04354176,0.010173388,-0.033483595,0.036544383,-0.03923115,0.0064418167,0.055662848,0.02117639,-0.04830721,0.062063247,0.032572776,0.0077925846,-0.008729868,0.04939487
-0.05219151,-0.039277866,0.017784573,-0.011118792,0.010704085,-0.033711553,-0.003441058,0.01426582,-0.042576864,-0.0010168776,0.03381928,-0.05845549,0.05571191,-0.054483563,0.047170185,-0.040058844
0.00015854836,-0.062347606,0.034080185,-0.046518527,0.021460243,0.051110543,0.0010512024,0.05796188,-0.009498231,-0.0016901642,0.034824297,0.039993957,0.009545408,0.062156662,0.0032581687,-0.03657046
0.004893139,0.018716604,0.040092148,-0.016430937,-0.02783423,0.007809818,0.0024466366,0.05073124,0.0011425018,0.045197412,-0.05165322,0.0527096,-0.011805683,0.054382212,-0.04760523,0.011227414
0.017712332,0.0487672,0.047654852,0.007953875,-0.023737065,-0.053272605,-0.04829421,0.053944983,-0.034115292,0.006888449,-0.022417374,-0.030020691,0.0024414957,0.007306099,0.044341974,-0.004634589
0.06049007,0.06062501,0.031652585,-0.025791615,-0.001742512,-0.023627885,-0.0060099214,0.017313287,0.017358653,-0.009857006,-0.0064076036,-0.05403007,-0.055239506,0.006532915,-0.020374954,0.059896417
0.036379904,0.047102176,0.027645297,0.053490214,0.030448794,-0.014294468,-0.015945733,0.0025479943,-0.032831535,0.031272985,0.039190054,-0.060788684,-0.037019648,0.0012306571,0.019736692,0.036114804
-0.034837924,-0.004364714,0.023978055,-0.04614029,-0.00045949966,0.05621458,0.009278066,-0.062201068,0.0013899058,0.059871323,0.03168673,0.058351263,0.026445426,0.013795286,-0.054911494,-0.0043439567
-0.013661981,-0.054646105,-0.052268147,-0.009865291,-0.0033665374,0.04569214,0.024323113,-0.01865369,-0.050712354,-0.0034662485,0.00893911,0.026929744,-0.04872287,-0.037518255,0.005960785,-0.016124062
-0.00998684,-0.060087457,0.029066004,0.0060967505,0.049172424,0.028054267,-0.057401456,0.06094615,0.0003393218,0.02070462,0.013227224,-0.0039045736,-0.05820293,-0.04131496,-0.044861957,-0.008645795
0.052822657,-0.048000388,-0.049711205,-0.017658144,-0.061233625,-0.00764437,0.04327964,0.00084670633,-0.040486045,0.050678715,-0.010899387,0.059660926,0.04269494,0.04315935,-0.0025338084,-0.04818677
0.032291435,0.0118936375,0.005310744,0.02902934,-0.060848452,0.028660037,-0.009719625,0.058991604,0.058970794,0.030452706,0.030128367,-0.045874864,-0.017087065,0.053985104,0.023331627,0.020018257
0.03972412,-0.033196613,0.014798403,-0.043263502,-0.037435807,-0.04816013,-0.003606014,-0.0143638775,0.050682165,0.017095603,0.0013238639,0.060589924,0.061966173,0.029270522,0.0019716173,0.025090143
0.05796001,0.0076969415,0.05095277,0.049961857,-0.025600716,0.04156193,0.025288224,0.009932011,-0.053240426,-0.04261791,-0.06013044,-0.017306,-0.035550334,-0.04241299,-0.016687639,0.0049506202
0.0385558,0.016715273,0.00048509985,0.019192517,0.03134089,-0.04163874,-0.025721975,-0.0069097653,-0.003117092,0.037724473,-0.011835769,0.040124424,0.018497072,-0.050311662,-0.01211001,0.022678435
-0.0073466673,-0.040553488,0.023897275,0.0011234507,0.048393548,-0.050349653,0.014362924,0.022403367,0.051247366,-0.01173602,-0.021982372,-0.051874936,0.02924762,-0.043421037,0.040782355,0.05128742
-0.0594389,-0.005242914,0.025046341,-0.03247261,0.04632406,-0.04585357,-0.006834522,0.057198167,0.04926578,0.0050477684,0.061257243,-0.061536632,-0.018882483,0.01570239,-0.015031144,0.032195725
-0.05854068,-0.02908817,-0.021564469,0.00953497,0.030607522,-0.036577046,0.007836215,-0.023845553,0.013602309,0.01388257,-0.011171751,0.047866516,0.04021422,0.025397278,0.033678144,0.01790347
0.013804249,-0.060755976,-0.053644314,0.036309436,-0.004773326,-0.0014581159,0.008783191,-0.04904063,0.038718827,-0.044132948,0.05843343,0.017634608,-0.02345042,0.027774654,0.008034609,-0.045000225
-0.024747685,-0.015214786,-0.03925012,0.05089216,-0.054099172,-0.0066023543,0.061225027,0.027510412,0.05913768,0.046408363,-0.002359368,-0.018141381,0.026687719,-0.010110304,-0.0019042045,-0.034283586
0.04657732,0.0017243847,0.054737777,-0.05224269,-0.045499124,-0.038003013,-0.03670022,-0.026745617,0.014119506,-0.05916179,0.03770572,0.051368937,-0.037546553,-0.05514606,-0.010064378,-0.026014522
-0.045308523,-0.0042436942,-0.043724626,-0.03267426,0.002766557,-0.03821849,-0.044066228,-0.020380251,-0.050716788,0.026204892,0.05957427,0.044969775,-0.039790712,0.03815511,0.029712498,-0.046119586
-0.018916413,-0.04495489,-0.014878556,0.037918262,-0.009246863,0.03497111,-0.05171282,0.062326096,0.018620923,-0.030295178,-0.04270404,0.0050354972,-0.03111951,-0.0070114285,-0.008451439,0.00817129
-0.047845036,0.028831542,0.043467164,0.020704292,-0.005636804,0.008128129,-0.060350522,0.011787966,0.034998327,0.05393082,0.023256786,-0.0063822344,0.006178543,-0.059131578,-0.03992316,-0.031949982
-0.055873573,-0.04291346,-0.011070855,-0.017334685,0.035071947,0.048861243,0.025542878,-0.007164277,0.026929975,0.052012548,-0.01499337,-0.046353854,0.037380397,-0.039786503,0.037347615,0.050086766
0.059286676,0.030105352,-0.018226922,0.046347372,0.0010387972,0.051607378,-0.045685768,-0.011082761,0.040496334,0.044269912,0.04148417,-0.036128663,0.0030861273,0.043916777,0.046931818,-0.016452141
-0.012706414,-0.03503237,-0.012910739,-0.034948647,0.016570233,0.031897947,0.018550381,0.045734487,0.013681971,0.05962646,0.021177366,-0.057808854,-0.046621747,0.04592704,-0.033182718,0.03649418
0.0525202,-0.0011620447,0.012538396,0.034004577,0.05286838,-0.024204485,0.050543338,0.023167111,0.021209858,0.053469643,0.029713012,0.05242852,0.008302607,-0.024655081,0.03782002,-0.0057580397
0.018905006,0.017133348,-0.014028609,0.00808797,-0.0027547255,-0.015410617,-0.053077668,-0.020149559,-0.0020819902,-0.03072983,0.051090397,0.044214614,-0.006437488,0.0219094,0.0038004816,0.004523553
-0.046732046,-0.0016794354,0.00013961643,-0.05850394,0.0069840774,-0.04841444,-0.0037166402,0.055950142,-0.0035331324,0.019801758,0.023752451,-0.040247075,0.013511755,-0.022191286,0.003935404,-0.042103782
0.0009292215,-0.03629344,-0.05978687,-0.030097932,-0.014573008,0.018987752,0.017522044,-0.04839687,-0.012756623,-0.022239529,-0.010333747,0.0010532662,0.014411457,0.038570866,-0.04923659,-0.056336403
0.045484968,-0.036075197,0.051727198,-0.045272157,0.021385469,0.06046874,-0.04865905,-0.06215661,-0.027057163,-0.016769566,-0.0016955584,-0.055197194,-0.053859733,0.017501317,-0.051290043,-0.056683354
-0.015668541,-0.048687115,0.006281793,0.017234422,0.01072181,-0.0579902,-0.021699198,-0.05450701,-0.021409646,0.019545726,0.061854742,0.030360736,-0.010040626,-0.005420856,0.029435225,0.004957363
0.0066012293,0.006383747,0.027641334,-0.010679662,-0.023731984,0.052683726,0.024378158,0.033013962,0.06004522,0.056140877,0.015248895,0.03190118,-0.038450874,0.0019090548,-0.004588999,-0.028522454
0.01235982,0.02234435,-0.061838754,-0.018643737,0.017026871,0.05893285,0.05255367,0.033956118,0.061840534,0.04807794,-0.011539407,-0.04985269,-0.031131178,-0.027870439,0.019109197,-0.046733223
-0.047307983,0.027575366,0.02664432,0.01063627,0.05326306,0.03614802,0.015352294,-0.036702476,0.008378603,-0.045120694,0.021560557,-0.0024578273,-0.02829782,0.0034137145,-0.04061138,-0.015285246
0.041055463,-0.03314285,-0.03951019,0.047756046,0.0603199,0.024968244,0.00016453862,0.004933074,-0.0060097054,0.042891577,-0.039081216,0.0031725615,0.026825935,-0.013196334,0.0055867657,0.023188382
0.05620005,0.03704413,-0.044394724,0.020269856,0.036707953,-0.024769776,-0.04598739,-0.011530869,-0.0032345206,-0.023050182,0.055551626,-0.03821914,0.05615615,0.025841199,-0.0502316,-0.046776146
-0.027960725,-0.00087840855,0.027609847,-0.062384985,0.023718305,-0.0096090585,-0.037206985,0.06196732,-0.019355416,-0.05593583,-0.0382919,-0.041006826,-0.006297767,-0.060263462,-0.037595652,0.003935881
-0.01711867,0.044438638,-0.0038668737,-0.049221322,0.062200427,0.009706549,0.044342436,-0.010567278,0.030862495,-0.048494324,0.010895185,-0.047793478,0.007507801,-0.009202108,-0.016209751,0.02041579
-0.024314962,0.0035763606,-0.0020811781,-0.06037146,0.0495681,0.036107756,0.025733285,-0.058699757,0.057989888,-0.02171588,0.05157152,-0.034871884,0.030248933,-0.030185796,0.011695884,-0.029362112
-0.014609665,0.009417117,0.034865394,0.013115615,-0.034308873,-0.007610932,-0.044008233,-0.006774783,-0.0064797625,-0.048496485,0.01725509,0.009017386,0.0129517615,0.04090888,0.010980673,-0.02169422
-0.015316747,-0.040772624,0.010997213,-0.010717936,-0.015519083,-0.023152262,-0.023575693,-0.04695735,-0.05689974,-0.004038051,-0.015546851,0.020096056,-0.011740759,-0.0055767894,-0.035936102,0.05172933
0.02000355,-0.033324376,-0.002211824,-0.05757784,-0.038664564,0.032487698,-0.05033683,-0.02128423,0.053871438,0.049850084,-0.008733325,0.00925079,0.023913272,0.04542981,-0.05302447,0.023071617
0.0038721636,-0.025444664,-0.023189753,0.04940352,0.060627244,-0.036031887,-0.056737587,0.00073672086,-0.042201526,0.053438373,0.0150141865,-0.048655115,-0.018767074,-0.004268877,0.0472039,-0.011748031
0.060052358,-0.029622622,-0.008198611,-0.0020864978,0.058102705,0.019259572,0.019280523,0.03486646,0.01840102,0.02825261,-0.06019596,0.052498914,-0.00031175464,-0.018340908,-0.045904018,-0.04023803
0.055936463,0.059666686,-0.023050748,-0.049807712,-0.01997877,-0.014090858,-0.0019455701,-0.01274807,-0.042394914,-0.019314028,0.011926323,-0.015562676,0.058942787,0.033869825,0.047329217,-0.009261258
-0.027200244,0.008555509,0.019841604,0.036036268,-0.05045546,-0.034317225,0.040010504,0.062076665,-0.02577997,0.060956158,-0.059820555,0.0001269877,-0.033188887,0.0140080005,-0.05616442,-0.015975177
0.027153924,0.010369286,-0.060491316,-0.012185685,-0.059017636,-0.045345746,0.03969316,-0.03324108,-0.037216462,-0.057298712,-0.047453053,0.05319345,-0.061898053,-0.025578856,-0.007946387,0.060393088
0.060233094,0.01951877,-0.034789443,0.044484966,-0.061318383,0.0353866,-0.050920725,0.038325988,-0.0131597,-0.012595445,-0.027539708,0.04984746,0.0015131086,0.022103727,0.020173132,0.041515447
-0.020561874,-0.033341706,-0.023790747,0.020773277,0.048666358,-0.0172017,0.0098278895,0.04044886,0.04228796,0.028922826,-0.015272185,-0.0009773374,0.009251773,-0.053178176,-0.035846785,-0.0164866
0.0024544746,0.0454308,-0.013807289,-0.019321494,0.046800062,-0.054110892,0.045730427,0.024828218,-0.04114756,-0.05748596,-0.040760852,0.0159996,0.026287854,0.045105495,0.04743772,0.027561717
-0.02073016,-0.016911402,-0.037340283,0.0020525753,0.042134516,-0.049104653,0.0069505945,-0.0059669167,0.00688003,0.009980597,-0.04892932,0.04633689,-0.0018986985,0.047620185,-0.00035052747,0.059326336
0.026446782,-0.036426894,0.048253126,-0.031437583,-0.05620061,0.03465175,-0.05078827,-0.023897283,-0.009572096,-0.043608434,-0.019249126,0.038535424,-0.02978032,-0.02451457,0.01169309,-0.04696548
0.06059765,-0.008139305,0.05991281,0.03274873,0.051755637,-0.035805695,-0.05514328,-0.020777307,-0.036441848,-0.04120311,-0.044683583,0.03363052,0.023324847,-0.006736085,-0.045115426,-0.035387114
-0.01641921,0.027199894,-0.04405248,-0.010376528,-0.048405007,0.0010862872,0.02936349,0.030000195,-0.029095441,0.010940455,0.048820168,-0.034836367,-0.023673467,-0.0037346259,-0.029498503,0.054355375
-0.024399623,-0.025706641,-0.026554234,0.03319954,-0.0150978565,0.058491066,0.0045792237,-0.012247063,0.019969895,0.015049033,-0.030152023,0.008949086,0.026786447,0.015637018,-0.048501685,-0.036689267
0.047397688,0.026560888,-0.052803785,-0.0058686584,-0.001671806,0.033061303,0.02963125,-0.03804806,0.05346317,-0.055834204,0.022458814,-0.056698546,-0.04260408,-0.009094432,-0.030655012,-0.0058391243
0.0018789992,0.02001252,-0.0064894333,0.015340492,0.0384522,0.012899719,-0.0076148137,0.028122902,-0.056484215,0.0025137588,0.039640278,-0.027758397,-0.020742312,-0.046396717,0.04090292,0.010670751
0.01711803,0.016376175,0.0010889918,0.006522402,0.019206181,-0.009758376,-0.050205737,-0.0038915873,0.02316609,-0.016211867,-0.01332356,-0.014064372,0.045430407,-0.019002631,0.059022322,-0.024260134
-0.0243036,0.03720916,0.017327495,0.029068321,0.039630473,-0.03408049,-0.04134336,0.0028141588,0.025382794,-0.01238092,0.014481798,-0.05929617,0.05452676,0.036478646,-0.038637027,-0.042715065
-0.041088752,-0.048460193,-0.060492165,-0.04999733,0.03496577,0.021244563,0.051197506,0.006795071,-0.03819804,0.05761096,0.0050885975,-0.014391959,0.03913626,-0.015466012,-0.044844694,0.058229767
-0.055570908,-0.008487262,-0.01737924,0.00803867,0.033378564,0.0034982115,0.02994813,0.05758331,-0.04923258,0.03639207,0.003766507,-0.050746664,-0.033702195,0.026304506,0.049468406,-0.040117763
-0.023334846,0.06239368,-0.046647258,0.0104957,0.0612716,-0.02242548,-0.022157565,-0.030999377,0.054451965,0.036197312,-0.0072352663,0.054872125,0.037597895,-0.048016563,0.015932351,-0.016253173
0.040867753,0.022103772,0.029135443,-0.04645069,-0.008665621,-0.036141515,0.042506546,0.04891652,-0.026712634,0.007210359,0.031933777,0.011309281,0.004911974,-0.042126,0.061454244,-0.04537314
-0.031828158,-0.044673197,-0.017469615,0.01852823,-0.056543507,-0.049311496,0.04224968,-0.03061188,0.034184553,-0.03753514,-0.0030583665,-0.010552451,0.016937166,0.044073462,-0.0014921352,-0.05018062
-0.04714396,-0.058324344,0.025761113,-0.040750153,0.028497197,0.049865723,0.034013785,0.051105566,0.010177448,0.05189877,-0.05494254,0.025908068,0.030241638,0.056934014,0.009816349,-0.026690312
0.024126641,0.044486515,-0.019183636,0.054056287,0.052688785,0.059691325,0.037278056,-0.0128073245,-0.00050228834,-0.053563595,-0.042183176,0.007512532,-0.060199834,0.03453684,0.04635741,0.057284243
0.041128375,0.056820996,-0.054679,-0.016649343,0.006049283,-0.05255861,-0.013074249,-0.011368841,-0.030676715,-0.041219987,0.040984146,0.026756294,0.025092103,0.058649145,0.039521098,0.045122825
-0.051907673,-0.00034675002,0.038200974,0.00043413788,0.018067703,-0.031946175,-0.0057218224,-0.0178667,0.030811243,0.04213427,-0.045406014,-0.0011247844,-0.03082671,-0.053865932,-0.048835576,0.04664273
0.042774767,-0.05218356,-0.060271442,0.0011502802,9.408593e-05,-0.06055536,-0.0026704222,-0.046106517,0.013934255,-0.025385097,-0.014902256,-0.014753133,-0.058869682,-0.0077070594,-0.05747535,-0.011246167
-0.042036414,-0.03512171,0.044168547,-0.038692698,0.022462413,-0.05444581,0.01543922,0.050109163,0.034040533,0.024503067,-0.011793494,-0.011587881,-0.048931524,-0.028564677,-0.019176327,-0.008863941
0.05730521,0.021319456,-0.012242682,0.0049763992,-0.0025192425,0.013317332,0.015098713,-0.02829019,0.031144239,-0.04123333,-0.0618776,-0.0058655515,0.022740535,0.012651198,0.0065589026,0.004201755
-0.0069092736,-0.029655837,-0.026567183,0.028320394,-0.036766507,-0.0041953027,-0.028361171,-0.0068649054,0.001136221,0.010317512,0.061637744,0.013469532,0.062014922,-0.022905424,0.017438784,0.01595655
0.06104946,0.024678841,-0.04815515,-0.04849323,-0.027502693,0.0535981,-0.041148618,-0.0021065176,-0.004517384,0.03354533,-0.006042704,0.013025001,-0.0016829893,0.05998835,-0.030386686,-0.0200065
-0.008604899,0.040453643,-0.056102358,-0.025469922,0.0017746389,0.033969693,-0.034701377,-0.019179605,-0.015702829,-0.010053307,-0.05034364,0.0055061355,-0.01970438,0.045715816,0.030689068,0.046909325
-0.0026386678,0.016402073,0.0004695803,0.051544636,-0.05673462,-0.018115245,-0.014662713,-0.05445324,0.027499229,0.03914202,-0.035647802,0.047390856,-0.044430852,-0.007767372,-0.021058083,0.03759671
0.006888859,0.00549984,-0.049827084,0.03068906,-0.014511384,0.05804038,0.01834476,-0.037365578,0.0024721995,0.03223618,0.050765365,0.010437444,0.030197166,0.01522027,-0.05378306,0.058394372
-0.008000836,-0.042631753,-0.016231738,0.02411396,0.026354782,-0.00874649,-0.0063675046,-0.03947208,-0.049447455,0.05247146,0.042075902,-0.039789565,-0.053314507,-0.04108306,-0.033088364,0.049043804
-0.05116363,0.022307694,-0.057920672,0.04198814,0.052478544,-0.018895365,0.033681653,-0.009105042,-0.032094516,0.02695711,0.010130554,0.036681287,0.014912948,-0.0010742247,-0.025003657,0.034067124
0.052373715,-0.057022378,0.01886607,-0.009086095,0.06056021,0.043306544,0.0032866448,0.040224537,0.051144883,-0.00043872,0.058118902,-0.031507157,-0.034528412,0.030427441,-0.040304177,0.00040146708
0.06044545,-0.024894066,-0.04353667,-0.015492387,-0.026524581,0.031384766,0.03139995,-0.014159806,0.040327124,0.06229707,0.04850065,0.061174065,0.043196954,0.058987632,0.049633257,-0.06214141
