0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.020392612,0.010697033,0.008296695,-0.020606529,-0.025410835,0.020186812,-0.026261192,-0.023792427,0.014880985,-0.014768809,0.00056085363,0.025153246,0.001576677,-0.020828348,-0.0263744,-0.0054750964,0.025461249,0.014992993,0.015656918,0.00025091693,0.022189844,0.025426544,-0.028740112,-0.025536925,0.0011654496,-0.02844245,0.025514457,0.019748826,-0.023786709,-0.026370324,-0.01596681,-0.023475606
0.022942066,0.0050062872,0.0025410727,-0.026623383,-0.0067552812,-0.022249226,0.009200744,0.01589283,-0.00029614568,0.014049824,-0.0011367463,-0.023652952,0.02938722,0.022514015,0.023553725,0.019147389,0.0046425015,0.007960208,-0.029472504,0.015461359,-0.02703128,0.009947687,-0.023241736,-0.02081842,-0.0149356015,-0.007637374,-0.030450229,0.00453534,0.0021226965,-0.0075357817,0.019553285,0.012793381
-0.02085583,0.017300975,0.0010840818,-0.013467412,0.0048330575,0.0032930449,-0.016007729,-0.007490184,0.011604156,-0.024336774,0.019805282,-0.006329898,-0.01740823,0.0127885975,-0.0023337603,-0.014561366,0.02520914,0.007098254,0.0017988048,0.016378958,0.0022712871,-0.010452855,-0.014546476,0.015437651,-0.021017563,-0.030440766,-0.018767085,0.020342387,0.0050782897,-0.02971169,-0.005416807,-0.026918933
0.007039007,0.004624035,0.023877468,0.012779124,-0.027848944,-0.031083744,0.024974309,-0.029517699,0.021664903,-0.008197665,0.022711959,0.012864098,0.0057541914,-0.023721326,-0.019868925,0.00833917,-0.013645269,0.0095142275,-0.002757106,-0.024516456,-0.031122133,0.029288463,-0.0038898177,-0.0218888,-0.03102484,0.0028820597,0.0060338266,0.03108449,-0.009263881,-0.014033373,-0.015106168,-0.009564932
-0.010308165,0.020133872,0.007413123,0.0061096735,-0.02504465,0.02680831,0.010184869,-0.0137730725,0.023017563,0.012768675,-0.030805882,0.008832492,0.014890254,0.016695097,0.00979216,-0.02179918,-0.0106769465,-0.018481776,-0.015904464,0.011591658,0.013359588,0.005686298,0.025823988,0.030448627,0.018697854,-0.013325803,-0.026181657,-0.0006623827,-0.0064015724,0.009446688,0.027541686,-0.0289708
0.0018690713,0.023545615,-0.010699358,-0.011454817,0.00024447218,0.020033084,0.022247266,0.03017142,0.027877651,-0.02245041,0.007298887,0.027525391,-0.024384957,0.023398068,-0.029319685,-0.012196921,-0.025404416,0.0071618482,0.017228488,0.007233564,-0.009912133,-0.0235601,-0.0055907443,-0.00787136,0.01252342,-0.010046657,-0.027464002,0.017516762,-0.011653356,0.028929573,-0.026833259,-0.028107055
0.00083891675,-0.0044623986,0.001666911,0.008592226,-0.015033457,-0.0020851009,0.020137835,-0.0044596978,-0.002469834,-0.030837629,0.019531656,0.0130108,0.0066198,0.02629644,0.011906426,0.022340182,0.0004668422,-0.025243599,0.007576693,0.0070885047,-0.003862992,0.02770799,-0.019724865,0.024288625,-0.016938843,0.0077297315,-0.012862984,-0.027025048,0.02909989,0.020292647,-0.00028647482,0.015882805
-0.014690071,0.019913845,0.006537944,0.002892997,-0.011712696,0.013650507,-0.016550567,-0.01159554,0.020240348,0.01020604,0.0072840005,-0.019941192,0.020021826,0.008017853,-0.006634321,-0.019550003,0.016610641,-0.005102031,0.011223767,-0.014606666,-0.018626407,0.02825607,0.026870143,0.020725176,0.011793785,-0.030244559,0.026471835,-0.016114548,0.0009345524,0.005613867,0.008390836,-0.022138849
0.003936678,-0.022739224,0.01744518,0.017246336,-0.011720609,-0.027981825,0.015671711,0.0030345917,-0.017915107,0.019440833,-0.00928453,-0.013456687,-0.02153309,-0.024084859,-0.025946908,0.003774684,-0.0030069575,-0.014817577,-0.016998097,-0.0019236133,0.01646265,0.026043382,-0.02145613,-0.014060486,0.0040757954,0.021141749,-0.021793101,0.0041711554,-0.0031840764,0.02984329,0.021106776,0.002192609
-7.6681376e-05,0.027669568,0.029794618,0.009718828,0.02354433,0.025512252,-0.025253952,0.018763382,0.011589032,-0.026255973,-0.026610687,0.02249651,-0.01607221,-0.011115972,0.0032979809,0.00027560815,-0.001036562,-0.026415937,-0.0053268634,0.013154093,0.028605249,0.0047585033,0.0070889704,0.004994929,-0.031162031,0.011178199,0.01045138,-0.0018435828,-0.010365523,-0.018906452,0.009596407,-0.009277437
-0.011910256,-0.027346015,0.020321574,-0.019435663,-0.0018886738,0.004417058,-0.0037154108,-0.012633361,0.0026916638,-0.030222509,0.004363559,-0.01304695,-0.018107217,0.011913903,0.0045434423,0.011404671,0.0028053857,-0.029728293,0.031190652,-0.0110389255,-0.006852869,0.022318099,0.00025181845,0.009546712,0.0070563145,0.0074487776,0.021132123,0.029610828,-0.0017474853,-0.010707706,0.014239926,-0.026047602
-0.010926619,0.02740442,0.014394954,-0.012731366,-0.014090691,-0.030099653,-0.0052907616,-0.02402689,-0.0077699125,-0.022938062,0.018082235,-0.006733518,-0.0018422939,0.026518952,-0.024090584,-0.0048047528,0.028856229,-0.02138926,0.0055295303,0.021784835,0.0075535066,-0.028703079,0.023098912,-0.021294855,0.015719302,0.020707726,-0.009045541,0.008268032,-0.009228699,-0.026128385,-0.020294059,-0.010456435
0.0110470615,0.029294256,-0.0024837852,0.001116801,-0.017378539,0.018094275,-0.030765135,0.022534408,0.026089717,0.009687889,0.01651689,0.007469829,-0.02328061,-0.0040403344,0.029409863,-0.023864359,-0.022129785,0.025421076,0.028541159,-0.027539272,-0.026052363,0.008656826,-0.016132452,-0.030956823,-0.0066858493,-0.00404647,-0.011376888,-0.009742547,-0.019145638,0.012324702,0.023242198,0.012155671
-0.017709784,0.0045078658,-0.005274594,-0.029293656,-0.0070341006,-0.022169027,0.025022432,0.020273153,-0.024231546,-0.010120213,-0.009579495,0.011554543,0.007595096,-0.010165203,-0.018131971,-0.026529722,-0.0018840432,-0.020869024,0.027336251,-0.029563699,-0.017357998,-0.0072026774,-0.031144965,-0.018991057,0.010174509,0.017928876,-0.011914752,-0.027909901,-0.022688933,0.013442814,0.029147219,0.010714248
0.010672279,-0.02419785,0.011715498,-0.025076546,0.02316999,0.0046957545,0.015876979,0.021560732,-0.0074845925,0.013608843,0.015701473,-0.01571459,-0.025355693,0.013645947,-0.002804093,0.026153646,0.012510709,0.019522734,0.026082389,0.031146448,0.004209388,0.020652011,0.010923091,0.0017129332,0.014474317,-0.007467117,0.020185042,-0.026733335,0.028520323,0.018328987,0.010034926,-0.011395466
-0.024968311,0.014198866,0.010068066,0.027968522,-0.010668267,-0.0018711239,-0.008754458,0.004683681,-0.0028046146,0.0046335347,0.0019393153,-0.023834258,0.008637339,0.0070157275,-0.01593231,-0.024452537,0.0034812428,-0.0118615925,-0.018547084,0.0036390387,-0.0017045885,0.008913342,-0.004845042,-0.020453803,-0.02082358,0.024252001,0.005315516,0.0029390976,-0.018244162,0.02199848,0.0028469972,0.014249649
0.017017256,0.02692077,-0.03112939,-0.0046635605,0.002516143,-0.007360555,0.024954803,-0.005867634,-0.027108423,-0.008254912,-0.017399523,0.025768403,0.0033617504,0.020507492,-0.018928315,0.023604762,0.021938205,0.014118496,-4.813075e-06,-0.00048166886,-0.015073847,-0.0048007295,0.009545673,0.030495886,0.00510427,-0.002933327,0.025454171,0.013247047,-0.019233815,0.019600142,-0.007765822,0.022949502
0.028631736,-0.005519036,0.002289787,-0.023460265,-0.012043297,0.008409783,-0.016468871,-0.01041539,-0.0019891523,-0.011843637,-0.012807883,0.012890767,-0.017688286,0.014768623,0.021267459,-0.010413829,-0.014919627,-0.012769941,-0.021589614,-0.00042866915,0.014084365,-0.027408008,-0.030468617,-0.018956915,-0.027515665,-0.01816912,0.009952281,-0.02353393,-0.02174816,0.028141774,0.0076217838,-0.0017195605
-0.0071458146,-0.008152541,0.003389582,0.02436426,0.019219697,-0.01999209,-0.005243279,-0.02809427,0.025480911,-0.011192843,0.026108786,0.021554034,0.004223384,0.024698112,-0.013786878,-0.030053586,0.00078030676,-0.011354562,-0.019708153,0.007906746,-0.01960107,-0.011132374,-0.021267172,-0.013436075,0.023265604,-0.0056251436,0.018836457,0.0052047856,0.008509163,0.030427206,-0.02445877,-0.00050928444
-0.016970221,-0.0011048019,-0.024003468,0.021139123,-0.014740046,-0.030716438,0.010907635,0.029111974,-0.016591795,0.002174355,0.016447604,-0.023663547,0.017273154,-0.0011853166,-0.008517638,-0.016552582,-0.008673556,-0.021468055,0.027067091,-0.00085370615,-0.004148051,-0.008222945,0.005110152,-0.026907824,0.016251829,-0.010758195,-0.015858829,-0.009318192,-0.007831823,-0.0040681884,0.013804968,-0.019447874
0.006049264,-0.009781096,-0.005207315,0.007161472,0.010267708,0.020730589,-0.025205497,-0.0007226877,0.03088301,0.021566607,-0.017106168,0.009901438,-0.0046245717,0.016634848,0.0017891452,0.010038175,-0.019454636,-0.019100647,0.016102064,-0.019251596,0.005735308,0.026338786,0.0152566545,0.012459684,-0.01544264,0.014948711,-0.02415251,0.023759007,0.024601594,-0.020117052,0.006393455,-0.009908866
-0.0015252717,-0.013703506,-0.010972843,0.024728756,-0.012917716,-0.030924354,-0.022253778,-0.031097602,0.024504572,0.022122532,0.015971832,0.01617179,-0.027181756,0.021793965,-0.012633722,0.012653671,0.030871239,0.019155607,0.013873365,-0.0252475,-0.010227956,0.0048815273,-0.024243005,-0.009016968,0.0066403113,0.002202332,-0.031153403,-0.011636969,-0.020149212,-0.017698493,0.028562907,-0.019799083
-0.0049139597,0.018301591,0.016645208,-0.026254281,-0.0038008615,0.017210852,0.015665077,0.006350044,-0.018998146,-0.009897549,0.013703942,-0.028087996,-0.019181132,0.004247669,-0.0075786337,-0.027636956,0.021523234,0.023615334,-0.006079346,-0.0051768534,0.020658609,-0.030094508,0.012673892,-0.0029897802,0.024988838,-0.0069824457,-0.024997436,-0.011494208,-0.00918036,-0.010393959,0.0028879493,-0.0010993183
-0.014030904,-0.023996737,-0.0005295016,-0.012968745,-0.023064446,0.026465595,-0.012150411,-0.025145188,0.0043932833,0.029877856,0.028115597,0.020357866,0.028236989,-0.029207453,-0.008507907,-0.008259885,-0.0076924227,0.01794703,0.010854293,-0.009657487,0.018905133,0.026032627,0.006985478,0.030967813,-0.016212102,-0.017546296,-0.0052207373,-0.0013790764,0.030138943,-0.024527911,0.009497561,-0.02924791
-0.00089325383,-0.019353192,0.023107972,0.019026142,0.014852084,0.01513052,0.013685841,-0.017753772,-0.029309679,0.008993462,0.0002956055,0.013824612,-0.028517298,-0.02362978,-0.029695153,0.027453467,-0.024108276,-0.020320065,0.0034103245,0.007666122,-0.0018560961,-0.008296728,-0.027769394,-0.017435864,-0.01504245,-0.016235132,0.0033350699,-0.0038407445,-0.008929212,-0.001507502,0.0059061237,0.0063969158
0.0038517825,0.013177615,-0.019367304,-0.004503101,0.0047079623,0.028111141,0.0008293092,-0.0096495785,0.026159398,-0.020730749,-0.022662703,-0.010830078,0.019207556,-0.0073460564,-0.016739793,0.025298465,0.015609238,0.009907857,0.016476974,0.012037013,0.007387191,0.0076176263,0.0025230497,-0.008617509,-0.022210926,0.0056744777,0.0059200935,-0.01945332,0.009263951,-0.0021830685,0.00420532,-0.022300921
0.01427304,0.01853215,0.0078949705,0.025943793,-0.020852756,0.012568012,0.029887244,0.031163186,0.02298475,-0.0022824407,0.02957629,0.016286198,0.012178775,-0.0069866963,0.029175177,-0.020707011,0.01796459,-0.028304059,0.02248153,-0.006005645,-0.014102232,-0.0031368397,-0.022620615,0.030275661,-0.025261685,-0.02255376,0.0052796565,-0.02178087,0.0155132,-0.023738604,0.020756938,-0.013650801
0.010020938,0.010878336,-0.002950292,-0.020124003,-0.02600367,0.009674735,-0.029745363,-0.02456513,-0.0004900396,-0.014139257,0.017194692,-0.009120751,0.007366527,0.020133685,-0.015470795,-0.028587952,-0.0054963045,0.011001568,0.017577503,-0.012717031,0.012120109,-0.027080864,-0.0010245517,0.009762153,-0.025968026,0.022067297,-0.025465112,-0.0050644763,-0.02171645,-0.026313115,-0.00868585,0.02075433
-0.01821715,-0.013829313,-0.014449857,-0.01038203,-0.023602825,-0.018242061,0.028340198,0.008913714,-0.02939627,-0.017825957,-0.018481512,0.02942019,0.021599278,-0.011141051,0.023134805,0.0068747513,-0.009786546,0.02559765,-0.0064671226,-0.0058022924,0.0006380826,0.022626445,-0.011872303,-0.022937555,-0.003056366,0.025992922,0.003062535,-0.003624756,0.019990046,0.014381252,0.025015134,0.0029082373
-0.005676735,0.008189019,-0.017129924,-0.02148851,0.0074642375,-0.02944475,0.016834274,0.021059476,-0.018167578,-0.012097083,0.029426131,0.0077645555,0.008456487,-0.005002506,0.00034093484,-0.029894028,0.0061402917,-0.021190219,0.025335182,-0.031095084,0.019918945,-0.024482362,-0.022798501,0.030277416,-0.007813338,0.025182713,0.028632164,0.0212112,0.0146402195,-0.022850115,0.019103322,0.018031534
-0.026988897,-0.024748743,0.0012096353,0.0029809326,0.011338495,0.015286781,-0.011551883,0.029648859,0.00862173,-0.02361659,-0.0017561577,0.022836052,0.018410563,0.017422054,-0.02920109,-0.018459454,-0.027959213,-0.021067828,0.004143618,-0.025648583,-0.02910715,0.010567728,0.0023615584,0.013224453,0.028208386,0.029438421,-0.024375468,0.023442097,0.02930564,-0.017632212,0.021553386,-0.018259604
-0.009643279,-0.016012557,0.013585322,-0.013029363,-0.01441139,0.024808343,0.0055998676,-0.014906142,-0.007043842,0.01369926,0.020415656,-0.0058271587,0.008630317,-0.013687499,-0.028990481,0.010379981,0.02128983,-0.0217744,0.031133581,-0.0025170296,0.026438143,-0.024706759,-0.021313366,-0.01546837,-0.010652907,-0.009058297,-0.0008558482,0.019964345,0.028268069,-0.004545655,0.027145132,0.0056113787
0.031113468,0.000632409,-0.021627571,0.009516701,-0.027652271,-0.020684939,0.025225952,0.0021691322,-0.0132863745,0.027567208,-0.014754593,0.023828395,-0.014425226,-0.014726605,0.007663861,-0.011350919,0.02549567,-0.026345689,0.025692102,-0.008024406,-0.0039532706,-0.025226891,0.029969234,0.0009913258,-0.001745157,-0.016051892,0.00591122,-0.0013847351,-0.01916157,-0.02526315,-0.01237601,0.007611919
0.017447803,-0.0038639978,-0.0030054078,0.028830815,-0.003954489,-0.015425142,-0.022416275,0.015805338,-0.03039708,-0.013861846,-0.011873774,-0.0062922835,-0.023252916,0.013181984,0.014548916,0.008490235,-0.02131737,-0.005946774,-0.023837585,-0.02894779,-0.0043860152,-0.02299714,-0.026634704,-0.023409232,0.028595868,-0.028422628,-0.021475527,-0.017586812,-0.02158672,-0.028882332,0.00933243,0.027357388
0.024188433,-0.027286582,0.0025570057,-0.023105368,-0.022086024,-0.031248704,0.023774918,0.018393006,0.021083094,-0.02846219,0.027890999,0.0027644224,-0.025343541,-0.010788228,0.015879598,-0.012834251,-0.019839048,0.0054385476,-0.0122815,-0.024842601,0.019667212,0.010836918,-0.02897847,-0.015535463,0.008899834,0.016992316,-0.023458645,0.0027441792,0.009290829,-0.025203973,0.030275587,0.0035447516
-0.021636967,0.019818034,-0.015971962,-0.010342024,0.02763455,-0.0069417395,0.026927631,0.031132996,0.018957052,-0.0024778992,-0.016569793,-0.016298238,0.016981192,0.0034443773,0.00924176,-0.0063216947,0.009012055,0.012355559,-0.006386161,-0.01656587,0.026998319,-0.015568409,0.011100508,-0.0002734661,-0.002001375,-0.0053671673,-0.028945092,0.027477138,-0.029206563,0.0025937892,-0.0014688186,0.006078314
-0.01798248,0.016068581,0.015997384,-0.014109042,0.03094127,-0.014902394,0.0020116195,0.0064685643,0.013562899,-0.022989549,-0.015328292,0.019632407,-0.0061479583,0.0026050285,0.022651393,0.029831335,-0.01911268,-0.022531316,0.017988455,-0.008137647,-0.027095102,0.0136132315,-0.026627887,0.02527367,0.027535517,-0.02099659,0.0027178042,0.015543491,0.005143799,-0.00014392659,-0.013453145,-0.030613922
0.00020324439,-0.028389558,0.030872058,-0.0031177998,-0.0028612986,0.012155995,-0.019509401,0.0011109076,-0.013474844,-0.010335781,-0.029824134,0.011309244,0.014327187,-0.00995902,0.02541339,0.026495926,0.017993335,-0.024424791,0.026485123,0.024729326,-0.011085086,0.0092819,0.017594244,0.011286195,0.029681824,0.023923557,0.022271711,-0.020128068,0.0118312575,-0.018696804,-0.012854863,0.029624045
-0.014850739,-0.0002944544,-0.02257393,0.005324576,0.028359838,-0.01538711,0.01904475,-0.026076231,0.011227358,0.0010279231,-0.008118607,0.01034227,-0.010939736,-0.0022525564,0.025939535,0.0037490465,-0.0051564276,-0.006177172,0.028406262,-0.0065809414,-0.018819142,-0.0002776906,0.0056299046,-0.010397881,-0.010743402,0.0008479282,-0.014451921,-0.0076056197,-0.026609216,0.020964123,-0.026479803,0.016312242
0.008210424,0.01063823,-0.03037905,0.027569968,-0.024127603,0.02930072,0.0033834092,0.02084864,0.010132324,-0.027610138,0.023640752,0.0025347173,0.0044223927,0.0133017935,-0.022049636,0.028575573,0.013966434,0.027457997,0.00084881485,-0.013645012,0.019963175,-0.010472134,-0.019896079,0.02578637,-0.029898267,-0.004363198,0.029674198,0.014832448,0.02314464,-0.0013893247,-0.0145652965,0.022041406
0.011434682,-0.017590284,0.014314916,-0.0047284104,0.017086823,0.028605841,-0.001301635,-0.028070599,-0.0070581846,-0.014928356,0.028273158,0.0087044835,-0.023830809,-0.026935227,0.025680915,0.028504584,-0.019327082,0.01740038,0.014814604,-0.023649864,-0.02428202,-0.026153337,0.0064261034,0.0037477203,-0.020139106,0.013684288,-0.011524636,0.028891068,-0.015844729,-0.025509309,-0.018584587,0.024080053
0.028426364,0.024535235,0.027234659,0.030397993,-0.01729419,0.015154503,0.008268371,-0.0020837896,0.0014499053,-0.030081168,0.017977335,0.020583238,-0.026469022,-0.006653156,0.006671183,-0.0022263713,-0.018346805,-0.029570162,0.022318304,-0.025779802,-0.0070261844,-0.0033634193,-0.006168667,0.028254837,-0.018059637,0.020004652,0.03117194,-0.017489176,-0.002899859,-0.0016075186,0.010717504,0.008412756
0.01995118,0.020583581,-0.027379729,0.020197753,0.016440134,0.020259678,-0.022047307,-0.020492695,-0.027693253,0.01644712,-0.0125588775,0.014999699,0.0149851255,0.025260035,0.007017888,-0.0033861436,0.0045705773,0.009311125,-0.02740727,-0.01866578,-0.002965279,0.015273474,-0.0005047433,-0.030203775,-0.0019670948,0.022332925,0.019793503,0.010838047,-0.014371239,-0.011627402,-0.006494835,-0.018758189
0.030744877,-0.008991949,-0.024544436,0.019431096,0.003571082,0.013483219,-0.01776788,-0.007428024,-0.026197258,0.026096683,0.021090902,0.005799588,-0.0071668327,0.002510447,-0.024825573,0.006795358,-0.029893976,-0.020928849,-0.025761738,0.00084299594,-0.0042183325,-0.0035151541,-0.0005108565,-0.014539916,0.0055296905,-0.022555906,-0.028674163,0.005685739,0.012556978,-0.0032452494,0.013044924,0.027875755
-0.02376416,0.015587226,-0.0015379265,-0.017575912,0.00029773265,-0.025844313,-0.009646442,-0.020418148,-0.002718661,-0.03037535,-0.012316104,0.024541587,0.02260533,0.0027644895,0.0055776685,0.012602415,-0.016386665,-0.028156169,-0.01114393,0.018436778,0.005896572,-0.0034638643,0.024972852,-0.017423261,0.0023638643,0.018376347,-0.01804166,-0.011959717,0.0041455775,-0.029193882,0.021720972,-0.022410981
0.011360254,-0.009115223,0.010691479,0.028710026,0.008403908,-0.00020318106,-0.031108644,-0.013087314,-0.0016513988,0.0039274544,0.027582627,-0.02882865,0.022312343,-0.016516663,0.027354952,0.009090148,0.012467537,-0.007810004,0.014354199,-0.009698503,-0.026997317,-0.024800949,0.023250196,0.0036784895,-0.011940956,0.028551307,0.014481794,-0.0036706813,0.010781091,0.015906442,-0.013846904,-0.028179571
-0.024833303,-0.015186887,0.02620978,0.0035413094,0.0032644793,0.02799775,0.0012708791,0.027683131,-0.0068639033,0.0029442832,-0.00896921,0.0028537102,-0.015981488,0.003984183,0.015022203,-0.00044011697,0.012651153,0.030812364,-0.024517711,-0.004225921,-0.011094231,0.029379856,-0.007801559,-0.024164371,-0.00013028085,0.017124426,0.030656233,-0.012371235,0.009933516,0.026723042,0.009664431,0.016513307
-0.023441065,-0.028699856,0.017608918,0.0068232864,0.01690748,-0.030515332,0.025607936,-0.026355702,-0.020296559,0.005198702,-0.012925662,0.0075369254,-0.01613519,-0.020591423,0.019152682,-0.0060481653,0.02053218,-0.008718137,-0.0025310554,0.012740709,0.021863285,-0.0050089844,-0.03119953,-0.0072144866,0.022150375,0.02034339,-0.019930463,0.010533307,0.030099742,-0.024328358,0.0005303398,0.0024937205
-0.007921681,0.009646166,0.0037647858,-0.005730275,-0.026304625,0.010952555,0.019236095,0.019144788,0.0079154,0.0026043318,-0.0064273886,-0.023750488,0.012416426,0.028126024,-0.0071440637,-0.013325203,0.008102149,0.02375589,0.0041037425,0.029594101,-0.00051353127,0.023367584,0.013190042,-0.006578818,0.020051248,-0.026840422,0.008949939,0.029550094,0.01940135,0.008329164,0.016615149,0.028352115
0.027785514,-0.024440393,-0.0027318485,0.01172043,-0.015005231,0.019114431,-0.023053464,0.007027857,-0.022692807,0.018690228,-0.007896297,0.01673752,-0.0054307207,0.023557398,-0.019918036,-0.008051679,-0.019543871,0.030660935,-0.008114107,-0.02083465,0.008558184,-0.029274415,0.02847936,0.022316962,-0.010219805,-0.027174436,-0.016325615,0.0021832548,-0.013587017,-0.023704745,-0.031085398,-0.027611293
0.023422949,-0.0029811636,-0.0075238347,-0.024084773,-0.008774459,-0.0049515106,-0.018894821,0.0048767217,0.007400006,0.02894853,0.0067252032,-0.014983304,-0.01354133,0.029584374,-0.025965363,0.0026818886,-0.004350316,0.011719927,-0.028188698,-0.031247757,0.012543362,0.00340724,-0.020447683,0.009484269,0.013755981,0.00046906248,-0.011831302,0.0034951307,0.01176076,-0.0004118979,0.014325708,0.025123917
0.025538996,0.021187823,0.012201548,0.028926633,-0.0036783814,-0.005509153,-0.022038274,0.012491498,0.026305284,0.007972576,0.012753986,-0.009765107,0.012706015,0.013073195,-0.02095734,0.007930338,-0.006352473,-0.00818491,0.020679306,-0.030255448,0.023588348,0.019239038,-0.017198201,-0.030882541,-0.003549505,-0.0072027035,0.0034279488,-0.01855082,0.030349243,-0.014821652,-0.019249406,0.007702794
-0.004836209,0.010976557,0.022185296,0.004027255,0.003560219,-0.003330592,0.014161188,-0.011089604,-0.006201364,0.0026982576,-0.011086546,-0.024730239,0.031128373,-0.014289662,-0.016940635,0.024456844,-0.028885696,-0.02389294,-0.016410448,-0.0008235201,0.013342496,0.024269737,-0.0056499355,0.019103251,-0.0045607053,-0.015234355,0.011847023,-0.004307341,-0.027579166,-0.011771817,0.016134314,-0.016242348
-0.0077332333,0.024643384,-0.015046891,-0.0051867664,0.028974839,0.025188725,-0.0017917454,0.018681452,0.01637588,0.026917595,0.02761611,0.009717483,-0.008249328,0.0038073137,-0.017282326,-0.029432487,0.025372956,-0.0033273362,-0.029865943,0.014180794,0.020965215,0.015977241,-0.0026707612,0.016160838,0.025805771,0.019977175,-0.027974714,0.0026635155,-0.004624918,0.024812073,-0.00997569,0.013204243
